COD_BASE;COD_VER_EXEC;COD_CUBE;DATA_EXEC;CUBE_START_TIME;CUBE_END_TIME;SELECT_TIME;WRITE_TIME;TOTAL_TIME;TUPLAS_GRAVADAS;VALORES_GRAVADOS;REGISTROS_SELECIONADOS
3;4;0000;2024-01-15 00:00;2025-01-07 03:49:39;2025-01-07 03:50:15;19,18;12,78;31,96;174267;1742670;910350
3;5;0001;2024-01-19 00:00;2025-01-07 03:50:15;2025-01-07 03:50:23;4,02;2,68;6,70;18314;183140;404600
3;5;0002;2024-01-19 00:00;2025-01-07 03:50:23;2025-01-07 03:50:39;9,02;6,02;15,04;70451;704510;404600
3;5;0003;2024-01-19 00:00;2025-01-07 03:50:40;2025-01-07 03:50:58;10,20;6,80;17,00;122137;1221370;404600
3;5;0000;2024-01-19 00:00;2025-01-07 03:50:15;2025-01-07 03:50:58;23,24;15,49;38,74;210902;2109020;1213800
3;6;0001;2024-01-23 00:00;2025-01-07 03:50:58;2025-01-07 03:51:07;4,46;2,97;7,43;19801;198010;505750
3;6;0002;2024-01-23 00:00;2025-01-07 03:51:07;2025-01-07 03:51:25;10,04;6,69;16,73;80696;806960;505750
3;6;0003;2024-01-23 00:00;2025-01-07 03:51:25;2025-01-07 03:51:46;11,66;7,77;19,43;143902;1439020;505750
3;6;0000;2024-01-23 00:00;2025-01-07 03:50:58;2025-01-07 03:51:46;26,15;17,44;43,59;244399;2443990;1517250
3;7;0001;2024-01-27 00:00;2025-01-07 03:51:46;2025-01-07 03:51:54;4,13;2,75;6,88;21037;210370;606899
3;7;0002;2024-01-27 00:00;2025-01-07 03:51:54;2025-01-07 03:52:15;11,17;7,45;18,62;89551;895510;606899
3;7;0003;2024-01-27 00:00;2025-01-07 03:52:15;2025-01-07 03:52:36;11,83;7,89;19,72;163751;1637510;606899
3;7;0000;2024-01-27 00:00;2025-01-07 03:51:46;2025-01-07 03:52:36;27,13;18,09;45,22;274339;2743390;1820697
3;8;0001;2024-01-31 00:00;2025-01-07 03:52:36;2025-01-07 03:52:45;4,53;3,02;7,55;22089;220890;708048
3;8;0002;2024-01-31 00:00;2025-01-07 03:52:45;2025-01-07 03:53:03;10,07;6,71;16,78;97775;977750;708048
3;8;0003;2024-01-31 00:00;2025-01-07 03:53:03;2025-01-07 03:53:26;12,95;8,64;21,59;182376;1823760;708048
3;8;0000;2024-01-31 00:00;2025-01-07 03:52:36;2025-01-07 03:53:26;27,55;18,37;45,92;302240;3022400;2124144
3;9;0001;2024-02-04 00:00;2025-01-07 03:53:26;2025-01-07 03:53:36;4,95;3,30;8,26;22939;229390;809197
3;9;0002;2024-02-04 00:00;2025-01-07 03:53:36;2025-01-07 03:53:56;11,10;7,40;18,49;105270;1052700;809197
3;9;0003;2024-02-04 00:00;2025-01-07 03:53:56;2025-01-07 03:54:23;15,05;10,04;25,09;199911;1999110;809197
3;9;0000;2024-02-04 00:00;2025-01-07 03:53:26;2025-01-07 03:54:23;31,10;20,74;51,84;328120;3281200;2427591
3;10;0001;2024-02-08 00:00;2025-01-07 03:54:23;2025-01-07 03:54:33;5,08;3,38;8,46;23749;237490;910346
