COD_REGIAO;COD_UF;COD_MUNICIPIO;COD_UFMUN
3;35;46702;3546702
3;35;46801;3546801
3;35;46900;3546900
3;35;47007;3547007
3;35;47106;3547106
3;35;47502;3547502
3;35;47403;3547403
3;35;47601;3547601
3;35;47650;3547650
3;35;47205;3547205
3;35;47304;3547304
3;35;47700;3547700
3;35;47809;3547809
3;35;47908;3547908
3;35;48005;3548005
3;35;48054;3548054
3;35;48104;3548104
3;35;48203;3548203
3;35;48302;3548302
3;35;48401;3548401
3;35;48500;3548500
3;35;48609;3548609
3;35;48708;3548708
3;35;48807;3548807
3;35;48906;3548906
3;35;49003;3549003
3;35;49102;3549102
3;35;49201;3549201
3;35;49250;3549250
3;35;49300;3549300
3;35;49409;3549409
3;35;49508;3549508
3;35;49607;3549607
3;35;49706;3549706
3;35;49805;3549805
3;35;49904;3549904
3;35;49953;3549953
3;35;50001;3550001
3;35;50100;3550100
3;35;50209;3550209
3;35;50308;3550308
3;35;50407;3550407
3;35;50506;3550506
3;35;50605;3550605
3;35;50704;3550704
3;35;50803;3550803
3;35;50902;3550902
3;35;51009;3551009
3;35;51108;3551108
3;35;51207;3551207
3;35;51306;3551306
3;35;51405;3551405
3;35;51603;3551603
3;35;51504;3551504
3;35;51702;3551702
3;35;51801;3551801
3;35;51900;3551900
3;35;52007;3552007
3;35;52106;3552106
3;35;52205;3552205
3;35;52304;3552304
3;35;52403;3552403
3;35;52551;3552551
3;35;52502;3552502
3;35;52601;3552601
3;35;52700;3552700
3;35;52809;3552809
3;35;52908;3552908
3;35;53005;3553005
3;35;53104;3553104
3;35;53203;3553203
3;35;53302;3553302
3;35;53401;3553401
3;35;53500;3553500
3;35;53609;3553609
3;35;53658;3553658
3;35;53708;3553708
3;35;53807;3553807
3;35;53856;3553856
3;35;53906;3553906
3;35;53955;3553955
3;35;54003;3554003
3;35;54102;3554102
3;35;54201;3554201
3;35;54300;3554300
3;35;54409;3554409
3;35;54508;3554508
3;35;54607;3554607
3;35;54656;3554656
3;35;54706;3554706
3;35;54755;3554755
3;35;54805;3554805
3;35;54904;3554904
3;35;54953;3554953
3;35;55000;3555000
3;35;55109;3555109
3;35;55208;3555208
3;35;55307;3555307
3;35;55356;3555356
3;35;55406;3555406
3;35;55505;3555505
3;35;55604;3555604
3;35;55703;3555703
3;35;55802;3555802
3;35;55901;3555901
3;35;56008;3556008
3;35;56107;3556107
3;35;56206;3556206
3;35;56305;3556305
3;35;56354;3556354
3;35;56404;3556404
3;35;56453;3556453
3;35;56503;3556503
3;35;56602;3556602
3;35;56701;3556701
3;35;56800;3556800
3;35;56909;3556909
3;35;56958;3556958
3;35;57006;3557006
3;35;57105;3557105
3;35;57154;3557154
4;41;00103;4100103
4;41;00202;4100202
4;41;00301;4100301
4;41;00400;4100400
4;41;00459;4100459
4;41;28625;4128625
4;41;00608;4100608
4;41;00707;4100707
4;41;00509;4100509
4;41;00806;4100806
4;41;00905;4100905
4;41;01002;4101002
4;41;01051;4101051
4;41;01101;4101101
4;41;01150;4101150
4;41;01200;4101200
4;41;01309;4101309
4;41;01408;4101408
4;41;01507;4101507
4;41;01606;4101606
4;41;01655;4101655
4;41;01705;4101705
4;41;01804;4101804
4;41;01853;4101853
4;41;01903;4101903
4;41;02000;4102000
4;41;02109;4102109
4;41;02208;4102208
4;41;02307;4102307
4;41;02406;4102406
4;41;02505;4102505
4;41;02703;4102703
4;41;02604;4102604
4;41;02752;4102752
4;41;02802;4102802
4;41;02901;4102901
4;41;03008;4103008
4;41;03024;4103024
4;41;03040;4103040
4;41;03057;4103057
4;41;03107;4103107
4;41;03156;4103156
4;41;03206;4103206
4;41;03222;4103222
4;41;03305;4103305
4;41;03354;4103354
4;41;03370;4103370
4;41;03404;4103404
4;41;03453;4103453
4;41;03479;4103479
4;41;03503;4103503
4;41;03602;4103602
4;41;03701;4103701
4;41;03800;4103800
4;41;03909;4103909
4;41;03958;4103958
4;41;04006;4104006
4;41;04055;4104055
4;41;04105;4104105
4;41;04204;4104204
4;41;04253;4104253
4;41;04303;4104303
4;41;04402;4104402
4;41;04428;4104428
4;41;04451;4104451
4;41;04501;4104501
4;41;04600;4104600
4;41;04659;4104659
4;41;04709;4104709
4;41;04808;4104808
4;41;04907;4104907
4;41;05003;4105003
4;41;05102;4105102
4;41;05201;4105201
4;41;05300;4105300
4;41;05409;4105409
4;41;05508;4105508
4;41;05607;4105607
4;41;05706;4105706
4;41;05805;4105805
4;41;05904;4105904
4;41;06001;4106001
4;41;06100;4106100
4;41;06209;4106209
4;41;06308;4106308
4;41;06407;4106407
4;41;06456;4106456
4;41;06506;4106506
4;41;06555;4106555
4;41;06803;4106803
4;41;06571;4106571
4;41;06605;4106605
4;41;06704;4106704
4;41;06852;4106852
4;41;06902;4106902
4;41;07009;4107009
4;41;07108;4107108
4;41;07124;4107124
4;41;07157;4107157
4;41;07207;4107207
4;41;07256;4107256
4;41;07306;4107306
4;41;28633;4128633
4;41;07405;4107405
4;41;07504;4107504
4;41;07538;4107538
4;41;07520;4107520
4;41;07546;4107546
4;41;07553;4107553
4;41;07603;4107603
4;41;07652;4107652
4;41;07702;4107702
4;41;07736;4107736
4;41;07751;4107751
4;41;07850;4107850
4;41;07801;4107801
4;41;07900;4107900
4;41;08007;4108007
4;41;08106;4108106
4;41;08205;4108205
4;41;08304;4108304
4;41;08452;4108452
4;41;08320;4108320
4;41;08403;4108403
4;41;08502;4108502
4;41;08551;4108551
4;41;08601;4108601
4;41;08650;4108650
4;41;08700;4108700
4;41;08809;4108809
4;41;08908;4108908
4;41;08957;4108957
4;41;09005;4109005
4;41;09104;4109104
4;41;09203;4109203
4;41;09302;4109302
4;41;09401;4109401
4;41;09500;4109500
4;41;09609;4109609
4;41;09658;4109658
4;41;09708;4109708
4;41;09757;4109757
4;41;09807;4109807
4;41;09906;4109906
4;41;10003;4110003
4;41;10052;4110052
4;41;10078;4110078
4;41;10102;4110102
4;41;10201;4110201
4;41;10300;4110300
4;41;10409;4110409
4;41;10508;4110508
4;41;10607;4110607
4;41;10656;4110656
4;41;10706;4110706
4;41;10805;4110805
4;41;10904;4110904
4;41;10953;4110953
4;41;11001;4111001
4;41;11100;4111100
4;41;11209;4111209
4;41;11258;4111258
4;41;11308;4111308
4;41;11407;4111407
4;41;11506;4111506
4;41;11555;4111555
4;41;11605;4111605
4;41;11704;4111704
4;41;11803;4111803
4;41;11902;4111902
4;41;12009;4112009
4;41;12108;4112108
4;41;12207;4112207
4;41;12306;4112306
4;41;12405;4112405
4;41;12504;4112504
4;41;12603;4112603
4;41;12702;4112702
4;41;12751;4112751
4;41;12801;4112801
4;41;12900;4112900
4;41;12959;4112959
4;41;13007;4113007
4;41;13106;4113106
4;41;13205;4113205
4;41;13254;4113254
4;41;13304;4113304
4;41;13403;4113403
4;41;13429;4113429
4;41;13452;4113452
4;41;13502;4113502
4;41;13601;4113601
4;41;13700;4113700
4;41;13734;4113734
4;41;13759;4113759
4;41;13809;4113809
4;41;13908;4113908
4;41;14005;4114005
4;41;14104;4114104
4;41;14203;4114203
4;41;14302;4114302
4;41;14351;4114351
4;41;14401;4114401
4;41;14500;4114500
4;41;14609;4114609
4;41;14708;4114708
4;41;14807;4114807
4;41;14906;4114906
4;41;15002;4115002
4;41;15101;4115101
4;41;15200;4115200
4;41;15309;4115309
4;41;15358;4115358
4;41;15408;4115408
4;41;15457;4115457
4;41;15507;4115507
4;41;15606;4115606
4;41;15705;4115705
4;41;15739;4115739
4;41;15754;4115754
4;41;15804;4115804
4;41;15853;4115853
4;41;15903;4115903
4;41;16000;4116000
4;41;16059;4116059
4;41;16109;4116109
4;41;16208;4116208
4;41;16307;4116307
4;41;16406;4116406
4;41;16505;4116505
4;41;16604;4116604
4;41;16703;4116703
4;41;16802;4116802
4;41;16901;4116901
4;41;16950;4116950
4;41;17008;4117008
4;41;17057;4117057
4;41;17107;4117107
4;41;17206;4117206
4;41;17255;4117255
4;41;17214;4117214
4;41;17222;4117222
4;41;17271;4117271
4;41;17297;4117297
4;41;17305;4117305
4;41;17404;4117404
4;41;17453;4117453
4;41;17503;4117503
4;41;17602;4117602
4;41;17701;4117701
4;41;17800;4117800
4;41;17909;4117909
4;41;18006;4118006
4;41;18105;4118105
4;41;18204;4118204
4;41;18303;4118303
4;41;18402;4118402
4;41;18451;4118451
4;41;18501;4118501
4;41;18600;4118600
4;41;18709;4118709
4;41;18808;4118808
4;41;18857;4118857
4;41;18907;4118907
4;41;19004;4119004
4;41;19103;4119103
4;41;19152;4119152
4;41;19251;4119251
4;41;19202;4119202
4;41;19301;4119301
4;41;19400;4119400
4;41;19509;4119509
4;41;19608;4119608
4;41;19657;4119657
4;41;19707;4119707
4;41;19806;4119806
4;41;19905;4119905
4;41;19954;4119954
4;41;20002;4120002
4;41;20101;4120101
4;41;20150;4120150
4;41;20200;4120200
4;41;20309;4120309
4;41;20333;4120333
4;41;20358;4120358
4;41;20408;4120408
4;41;20507;4120507
4;41;20606;4120606
4;41;20655;4120655
4;41;20705;4120705
4;41;20804;4120804
4;41;20853;4120853
4;41;20903;4120903
4;41;21000;4121000
4;41;21109;4121109
4;41;21208;4121208
4;41;21257;4121257
4;41;21307;4121307
4;41;21356;4121356
4;41;21406;4121406
4;41;21505;4121505
4;41;21604;4121604
4;41;21703;4121703
4;41;21752;4121752
4;41;21802;4121802
4;41;21901;4121901
4;41;22008;4122008
4;41;22107;4122107
4;41;22156;4122156
4;41;22172;4122172
4;41;22206;4122206
4;41;22305;4122305
4;41;22404;4122404
4;41;22503;4122503
4;41;22602;4122602
4;41;22651;4122651
4;41;22701;4122701
4;41;22800;4122800
4;41;22909;4122909
4;41;23006;4123006
4;41;23105;4123105
4;41;23204;4123204
4;41;23303;4123303
4;41;23402;4123402
4;41;23501;4123501
4;41;23600;4123600
4;41;23709;4123709
4;41;23808;4123808
4;41;23824;4123824
4;41;23857;4123857
4;41;23907;4123907
4;41;23956;4123956
4;41;24020;4124020
4;41;24053;4124053
4;41;24004;4124004
4;41;24103;4124103
4;41;24202;4124202
4;41;24301;4124301
4;41;24400;4124400
4;41;24509;4124509
4;41;24608;4124608
4;41;24707;4124707
4;41;24806;4124806
4;41;24905;4124905
4;41;25001;4125001
4;41;25100;4125100
4;41;25308;4125308
4;41;25357;4125357
4;41;25209;4125209
4;41;25407;4125407
4;41;25456;4125456
4;41;25506;4125506
4;41;25555;4125555
4;41;25605;4125605
4;41;25704;4125704
4;41;25753;4125753
4;41;25803;4125803
4;41;25902;4125902
4;41;26009;4126009
4;41;26108;4126108
4;41;26207;4126207
4;41;26256;4126256
4;41;26272;4126272
4;41;26306;4126306
4;41;26355;4126355
4;41;26405;4126405
4;41;26504;4126504
4;41;26603;4126603
4;41;26652;4126652
4;41;26678;4126678
4;41;26702;4126702
4;41;26801;4126801
4;41;26900;4126900
4;41;27007;4127007
4;41;27106;4127106
4;41;27205;4127205
4;41;27304;4127304
4;41;27403;4127403
4;41;27502;4127502
4;41;27601;4127601
4;41;27700;4127700
4;41;27809;4127809
4;41;27858;4127858
4;41;27882;4127882
4;41;27908;4127908
4;41;27957;4127957
4;41;27965;4127965
4;41;28005;4128005
4;41;28104;4128104
4;41;28203;4128203
4;41;28302;4128302
4;41;28401;4128401
4;41;28534;4128534
4;41;28559;4128559
4;41;28609;4128609
4;41;28658;4128658
4;41;28708;4128708
4;41;28500;4128500
4;41;28807;4128807
4;42;00051;4200051
4;42;00101;4200101
4;42;00200;4200200
4;42;00309;4200309
4;42;00408;4200408
4;42;00507;4200507
4;42;00556;4200556
4;42;00606;4200606
4;42;00705;4200705
4;42;00754;4200754
4;42;00804;4200804
4;42;00903;4200903
4;42;01000;4201000
4;42;01109;4201109
4;42;01208;4201208
4;42;01257;4201257
4;42;01273;4201273
4;42;01307;4201307
4;42;01406;4201406
4;42;01505;4201505
4;42;01604;4201604
4;42;01653;4201653
4;42;01703;4201703
4;42;01802;4201802
4;42;01901;4201901
4;42;01950;4201950
4;42;02057;4202057
4;42;02008;4202008
4;42;02073;4202073
4;42;12809;4212809
4;42;20000;4220000
4;42;02081;4202081
4;42;02099;4202099
4;42;02107;4202107
4;42;02131;4202131
4;42;02156;4202156
4;42;02206;4202206
4;42;02305;4202305
4;42;02404;4202404
4;42;02438;4202438
4;42;02503;4202503
4;42;02537;4202537
4;42;02578;4202578
4;42;02602;4202602
4;42;02453;4202453
4;42;02701;4202701
4;42;02800;4202800
4;42;02859;4202859
4;42;02875;4202875
4;42;02909;4202909
4;42;03006;4203006
4;42;03105;4203105
4;42;03154;4203154
4;42;03204;4203204
4;42;03303;4203303
4;42;03402;4203402
4;42;03501;4203501
4;42;03600;4203600
4;42;03709;4203709
4;42;03808;4203808
4;42;03253;4203253
4;42;03907;4203907
4;42;03956;4203956
4;42;04004;4204004
4;42;04103;4204103
4;42;04152;4204152
4;42;04178;4204178
4;42;04194;4204194
4;42;04202;4204202
4;42;04251;4204251
4;42;04301;4204301
4;42;04350;4204350
4;42;04400;4204400
4;42;04459;4204459
4;42;04558;4204558
4;42;04509;4204509
4;42;04608;4204608
4;42;04707;4204707
4;42;04756;4204756
4;42;04806;4204806
4;42;04905;4204905
4;42;05001;4205001
4;42;05100;4205100
4;42;05159;4205159
4;42;05175;4205175
4;42;05191;4205191
4;42;05209;4205209
4;42;05308;4205308
4;42;05357;4205357
4;42;05407;4205407
4;42;05431;4205431
4;42;05456;4205456
4;42;05506;4205506
4;42;05555;4205555
4;42;05605;4205605
4;42;05704;4205704
4;42;05803;4205803
4;42;05902;4205902
4;42;06009;4206009
4;42;06108;4206108
4;42;06207;4206207
4;42;06306;4206306
4;42;06405;4206405
4;42;06504;4206504
4;42;06603;4206603
4;42;06652;4206652
4;42;06702;4206702
4;42;06751;4206751
4;42;06801;4206801
4;42;06900;4206900
4;42;07007;4207007
4;42;07106;4207106
4;42;07205;4207205
4;42;07304;4207304
4;42;07403;4207403
4;42;07502;4207502
4;42;07577;4207577
4;42;07601;4207601
4;42;07650;4207650
4;42;07684;4207684
4;42;07700;4207700
4;42;07759;4207759
4;42;07809;4207809
4;42;07858;4207858
4;42;07908;4207908
4;42;08005;4208005
4;42;08104;4208104
4;42;08203;4208203
4;42;08302;4208302
4;42;08401;4208401
4;42;08450;4208450
4;42;08500;4208500
4;42;08609;4208609
4;42;08708;4208708
4;42;08807;4208807
4;42;08906;4208906
4;42;08955;4208955
4;42;09003;4209003
4;42;09102;4209102
4;42;09151;4209151
4;42;09177;4209177
4;42;09201;4209201
4;42;09300;4209300
4;42;09409;4209409
4;42;09458;4209458
4;42;09508;4209508
4;42;09607;4209607
4;42;09706;4209706
4;42;09805;4209805
4;42;09854;4209854
4;42;09904;4209904
4;42;10001;4210001
4;42;10035;4210035
4;42;10050;4210050
4;42;10100;4210100
4;42;10209;4210209
4;42;10308;4210308
4;42;10407;4210407
4;42;10506;4210506
4;42;10555;4210555
4;42;10605;4210605
4;42;10704;4210704
4;42;10803;4210803
4;42;10852;4210852
4;42;10902;4210902
4;42;11009;4211009
4;42;11058;4211058
4;42;11108;4211108
4;42;11207;4211207
4;42;11256;4211256
4;42;11306;4211306
4;42;11405;4211405
4;42;11454;4211454
4;42;11504;4211504
4;42;11603;4211603
4;42;11652;4211652
4;42;11702;4211702
4;42;11751;4211751
4;42;11801;4211801
4;42;11850;4211850
4;42;11876;4211876
4;42;11892;4211892
4;42;11900;4211900
4;42;12007;4212007
4;42;12056;4212056
4;42;12106;4212106
4;42;12205;4212205
4;42;12239;4212239
4;42;12254;4212254
4;42;12270;4212270
4;42;12304;4212304
4;42;12403;4212403
4;42;12502;4212502
4;42;12601;4212601
4;42;12650;4212650
4;42;12700;4212700
4;42;12908;4212908
4;42;13005;4213005
4;42;13104;4213104
4;42;13153;4213153
4;42;13203;4213203
4;42;13302;4213302
4;42;13351;4213351
4;42;13401;4213401
4;42;13500;4213500
4;42;13609;4213609
4;42;13708;4213708
4;42;13807;4213807
4;42;13906;4213906
4;42;14003;4214003
4;42;14102;4214102
4;42;14151;4214151
4;42;14201;4214201
4;42;14300;4214300
4;42;14409;4214409
4;42;14508;4214508
4;42;14607;4214607
4;42;14805;4214805
4;42;14706;4214706
4;42;14904;4214904
4;42;15000;4215000
4;42;15059;4215059
4;42;15075;4215075
4;42;15109;4215109
4;42;15208;4215208
4;42;15307;4215307
4;42;15356;4215356
4;42;15406;4215406
4;42;15455;4215455
4;42;15505;4215505
4;42;15554;4215554
4;42;15604;4215604
4;42;15653;4215653
4;42;15679;4215679
4;42;15687;4215687
4;42;15695;4215695
4;42;15703;4215703
4;42;15802;4215802
4;42;15752;4215752
4;42;15901;4215901
4;42;16008;4216008
4;42;16057;4216057
4;42;16107;4216107
4;42;16206;4216206
4;42;16305;4216305
4;42;16354;4216354
4;42;16255;4216255
4;42;16404;4216404
4;42;16503;4216503
4;42;16602;4216602
4;42;16701;4216701
4;42;16800;4216800
4;42;16909;4216909
4;42;17006;4217006
4;42;17105;4217105
4;42;17154;4217154
4;42;17204;4217204
4;42;17253;4217253
4;42;17303;4217303
4;42;17402;4217402
4;42;17501;4217501
4;42;17550;4217550
4;42;17600;4217600
4;42;17709;4217709
4;42;17758;4217758
4;42;17808;4217808
4;42;17907;4217907
4;42;17956;4217956
4;42;18004;4218004
4;42;18103;4218103
4;42;18202;4218202
4;42;18251;4218251
4;42;18301;4218301
4;42;18350;4218350
4;42;18400;4218400
4;42;18509;4218509
4;42;18608;4218608
4;42;18707;4218707
4;42;18756;4218756
4;42;18806;4218806
4;42;18855;4218855
4;42;18905;4218905
4;42;18954;4218954
4;42;19002;4219002
4;42;19101;4219101
4;42;19150;4219150
4;42;19176;4219176
4;42;19200;4219200
4;42;19309;4219309
4;42;19358;4219358
4;42;19408;4219408
4;42;19507;4219507
4;42;19606;4219606
4;42;19705;4219705
4;42;19853;4219853
4;43;00034;4300034
4;43;00059;4300059
4;43;00109;4300109
4;43;00208;4300208
4;43;00307;4300307
4;43;00406;4300406
4;43;00455;4300455
4;43;00471;4300471
4;43;00505;4300505
4;43;00554;4300554
4;43;00570;4300570
4;43;00604;4300604
4;43;00638;4300638
4;43;00646;4300646
4;43;00661;4300661
4;43;00703;4300703
4;43;00802;4300802
4;43;00851;4300851
4;43;00877;4300877
4;43;00901;4300901
4;43;01008;4301008
4;43;01073;4301073
4;43;01057;4301057
4;43;01206;4301206
4;43;01107;4301107
4;43;01305;4301305
4;43;01404;4301404
4;43;01503;4301503
4;43;01552;4301552
4;43;01602;4301602
4;43;01636;4301636
4;43;01651;4301651
4;43;01701;4301701
4;43;01750;4301750
4;43;01859;4301859
4;43;01875;4301875
4;43;01909;4301909
4;43;01925;4301925
4;43;01958;4301958
4;43;01800;4301800
4;43;02006;4302006
4;43;02055;4302055
4;43;02105;4302105
4;43;02154;4302154
4;43;02204;4302204
4;43;02220;4302220
4;43;02238;4302238
4;43;02253;4302253
4;43;02303;4302303
4;43;02352;4302352
4;43;02378;4302378
4;43;02402;4302402
4;43;02451;4302451
4;43;02501;4302501
4;43;02584;4302584
4;43;02600;4302600
4;43;02659;4302659
4;43;02709;4302709
4;43;02808;4302808
4;43;02907;4302907
4;43;03004;4303004
4;43;03103;4303103
4;43;03202;4303202
4;43;03301;4303301
4;43;03400;4303400
4;43;03509;4303509
4;43;03558;4303558
4;43;03608;4303608
4;43;03673;4303673
4;43;03707;4303707
4;43;03806;4303806
4;43;03905;4303905
4;43;04002;4304002
4;43;04101;4304101
4;43;04200;4304200
4;43;04309;4304309
4;43;04358;4304358
4;43;04408;4304408
4;43;04507;4304507
4;43;04606;4304606
4;43;04614;4304614
4;43;04622;4304622
4;43;04630;4304630
4;43;04655;4304655
4;43;04663;4304663
4;43;04689;4304689
4;43;04697;4304697
4;43;04671;4304671
4;43;04713;4304713
4;43;04705;4304705
4;43;04804;4304804
4;43;04853;4304853
4;43;04903;4304903
4;43;04952;4304952
4;43;05009;4305009
4;43;05108;4305108
4;43;05116;4305116
4;43;05124;4305124
4;43;05132;4305132
4;43;05157;4305157
4;43;05173;4305173
4;43;05207;4305207
4;43;05306;4305306
4;43;05355;4305355
4;43;05371;4305371
4;43;05405;4305405
4;43;05439;4305439
4;43;05447;4305447
4;43;05454;4305454
4;43;05504;4305504
4;43;05587;4305587
4;43;05603;4305603
4;43;05702;4305702
4;43;05801;4305801
4;43;05835;4305835
4;43;05850;4305850
4;43;05871;4305871
4;43;05900;4305900
4;43;05934;4305934
4;43;05959;4305959
4;43;05975;4305975
4;43;06007;4306007
4;43;06056;4306056
4;43;06072;4306072
4;43;06106;4306106
4;43;06130;4306130
4;43;06205;4306205
4;43;06304;4306304
4;43;06320;4306320
4;43;06353;4306353
4;43;06379;4306379
4;43;06403;4306403
4;43;06429;4306429
4;43;06452;4306452
4;43;06502;4306502
4;43;06601;4306601
4;43;06551;4306551
4;43;06700;4306700
4;43;06734;4306734
4;43;06759;4306759
4;43;06767;4306767
4;43;06809;4306809
4;43;06908;4306908
4;43;06924;4306924
4;43;06957;4306957
4;43;06932;4306932
4;43;06973;4306973
4;43;07005;4307005
4;43;07054;4307054
4;43;07203;4307203
4;43;07302;4307302
4;43;07401;4307401
4;43;07450;4307450
4;43;07500;4307500
4;43;07559;4307559
4;43;07609;4307609
4;43;07708;4307708
4;43;07807;4307807
4;43;07815;4307815
4;43;07831;4307831
4;43;07864;4307864
4;43;07906;4307906
4;43;08003;4308003
4;43;08052;4308052
4;43;08078;4308078
4;43;08102;4308102
4;43;08201;4308201
4;43;08250;4308250
4;43;08300;4308300
4;43;08409;4308409
4;43;08433;4308433
4;43;08458;4308458
4;43;08508;4308508
4;43;08607;4308607
4;43;08656;4308656
4;43;08706;4308706
4;43;08805;4308805
4;43;08854;4308854
4;43;08904;4308904
4;43;09001;4309001
4;43;09050;4309050
4;43;09100;4309100
4;43;09126;4309126
4;43;09159;4309159
4;43;09209;4309209
4;43;09258;4309258
4;43;09308;4309308
4;43;09407;4309407
4;43;09506;4309506
4;43;09555;4309555
4;43;07104;4307104
4;43;09571;4309571
4;43;09605;4309605
4;43;09654;4309654
4;43;09704;4309704
4;43;09753;4309753
4;43;09803;4309803
4;43;09902;4309902
4;43;09951;4309951
4;43;10009;4310009
4;43;10108;4310108
4;43;10207;4310207
4;43;10306;4310306
4;43;10330;4310330
4;43;10363;4310363
4;43;10405;4310405
4;43;10413;4310413
4;43;10439;4310439
4;43;10462;4310462
4;43;10504;4310504
4;43;10538;4310538
4;43;10553;4310553
4;43;10579;4310579
4;43;10603;4310603
4;43;10652;4310652
4;43;10702;4310702
4;43;10751;4310751
4;43;10801;4310801
4;43;10850;4310850
4;43;10876;4310876
4;43;10900;4310900
4;43;11007;4311007
4;43;11106;4311106
4;43;11122;4311122
4;43;11130;4311130
4;43;11155;4311155
4;43;11205;4311205
4;43;11239;4311239
4;43;11270;4311270
4;43;11304;4311304
4;43;11254;4311254
4;43;11403;4311403
4;43;11429;4311429
4;43;11502;4311502
4;43;11601;4311601
4;43;11627;4311627
4;43;11643;4311643
4;43;11718;4311718
4;43;11700;4311700
4;43;11734;4311734
4;43;11759;4311759
4;43;11775;4311775
4;43;11791;4311791
4;43;11809;4311809
4;43;11908;4311908
4;43;11981;4311981
4;43;12005;4312005
4;43;12054;4312054
4;43;12104;4312104
4;43;12138;4312138
4;43;12153;4312153
4;43;12179;4312179
4;43;12203;4312203
4;43;12252;4312252
4;43;12302;4312302
4;43;12351;4312351
4;43;12377;4312377
4;43;12385;4312385
4;43;12401;4312401
4;43;12427;4312427
4;43;12443;4312443
4;43;12450;4312450
4;43;12476;4312476
4;43;12500;4312500
4;43;12609;4312609
4;43;12617;4312617
4;43;12625;4312625
4;43;12658;4312658
4;43;12674;4312674
4;43;12708;4312708
4;43;12757;4312757
4;43;12807;4312807
4;43;12906;4312906
4;43;12955;4312955
4;43;13003;4313003
4;43;13011;4313011
4;43;13037;4313037
4;43;13060;4313060
4;43;13086;4313086
4;43;13102;4313102
4;43;13201;4313201
4;43;13300;4313300
4;43;13334;4313334
4;43;13359;4313359
4;43;13375;4313375
4;43;13490;4313490
4;43;13391;4313391
4;43;13409;4313409
4;43;13425;4313425
4;43;13441;4313441
4;43;13466;4313466
4;43;13508;4313508
4;43;13607;4313607
4;43;13656;4313656
4;43;13706;4313706
4;43;13805;4313805
4;43;13904;4313904
4;43;13953;4313953
4;43;14001;4314001
4;43;14027;4314027
4;43;14035;4314035
4;43;14050;4314050
4;43;14068;4314068
4;43;14076;4314076
4;43;14100;4314100
4;43;14134;4314134
4;43;14159;4314159
4;43;14175;4314175
4;43;14209;4314209
4;43;14308;4314308
4;43;14407;4314407
4;43;14423;4314423
4;43;14456;4314456
4;43;14464;4314464
4;43;14472;4314472
4;43;14498;4314498
4;43;14506;4314506
4;43;14548;4314548
4;43;14555;4314555
4;43;14605;4314605
4;43;14704;4314704
4;43;14753;4314753
4;43;14779;4314779
4;43;14787;4314787
4;43;14803;4314803
4;43;14902;4314902
4;43;15008;4315008
4;43;15057;4315057
4;43;15073;4315073
4;43;15107;4315107
4;43;15131;4315131
4;43;15149;4315149
4;43;15156;4315156
4;43;15172;4315172
4;43;15206;4315206
4;43;15305;4315305
4;43;15313;4315313
4;43;15321;4315321
4;43;15354;4315354
4;43;15404;4315404
4;43;15453;4315453
4;43;15503;4315503
4;43;15552;4315552
4;43;15602;4315602
4;43;15701;4315701
4;43;15750;4315750
4;43;15800;4315800
4;43;15909;4315909
4;43;15958;4315958
4;43;16006;4316006
4;43;16105;4316105
4;43;16204;4316204
4;43;16303;4316303
4;43;16402;4316402
4;43;16428;4316428
4;43;16436;4316436
4;43;16451;4316451
4;43;16477;4316477
4;43;16501;4316501
4;43;16600;4316600
4;43;16709;4316709
4;43;16733;4316733
4;43;16758;4316758
4;43;16808;4316808
4;43;16972;4316972
4;43;16907;4316907
4;43;16956;4316956
4;43;17202;4317202
4;43;17251;4317251
4;43;17301;4317301
4;43;17004;4317004
4;43;17103;4317103
4;43;17400;4317400
4;43;17509;4317509
4;43;17608;4317608
4;43;17707;4317707
4;43;17558;4317558
4;43;17756;4317756
4;43;17806;4317806
4;43;17905;4317905
4;43;17954;4317954
4;43;18002;4318002
4;43;18051;4318051
4;43;18101;4318101
4;43;18200;4318200
4;43;18309;4318309
4;43;18408;4318408
4;43;18424;4318424
4;43;18432;4318432
4;43;18440;4318440
4;43;18457;4318457
4;43;18465;4318465
4;43;18481;4318481
4;43;18499;4318499
4;43;18507;4318507
4;43;18606;4318606
4;43;18614;4318614
4;43;18622;4318622
4;43;18705;4318705
4;43;18804;4318804
4;43;18903;4318903
4;43;19000;4319000
4;43;19109;4319109
4;43;19125;4319125
4;43;19158;4319158
4;43;19208;4319208
4;43;19307;4319307
4;43;19356;4319356
4;43;19364;4319364
4;43;19372;4319372
4;43;19406;4319406
4;43;19505;4319505
4;43;19604;4319604
4;43;19703;4319703
4;43;19711;4319711
4;43;19737;4319737
4;43;19752;4319752
4;43;19802;4319802
4;43;19901;4319901
4;43;20008;4320008
4;43;20107;4320107
4;43;20206;4320206
4;43;20230;4320230
4;43;20263;4320263
4;43;20305;4320305
4;43;20321;4320321
4;43;20354;4320354
4;43;20404;4320404
4;43;20453;4320453
4;43;20503;4320503
4;43;20552;4320552
4;43;20578;4320578
4;43;20602;4320602
4;43;20651;4320651
4;43;20677;4320677
4;43;20701;4320701
4;43;20800;4320800
4;43;20859;4320859
4;43;20909;4320909
4;43;21006;4321006
4;43;21105;4321105
4;43;21204;4321204
4;43;21303;4321303
4;43;21329;4321329
4;43;21352;4321352
4;43;21402;4321402
4;43;21436;4321436
4;43;21451;4321451
4;43;21469;4321469
4;43;21477;4321477
4;43;21493;4321493
4;43;21501;4321501
4;43;21600;4321600
4;43;21626;4321626
